"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Everflowing Chalice","eoc","Near Mint","English","","","2025-07-18 12:42:44.160000","137","False","False",""
"1","1","Everybody Lives!","who","Near Mint","English","","","2024-11-22 15:20:30.043000","18","False","False",""
"1","1","Everything Comes to Dust","who","Near Mint","English","","","2024-11-22 15:20:30.043000","19","False","False",""
"1","1","Evil Eye of Orms-by-Gore","tsb","Near Mint","English","","","2024-11-22 15:15:45.803000","42","False","True",""
"1","1","Evil Eye of Urborg","tsp","Near Mint","English","","","2024-11-22 15:15:45.803000","107","False","True",""
"1","1","Evil Reawakened","fin","Near Mint","English","","","2025-09-19 09:34:34.773000","98","False","False","0.06"
"2","2","Evil Reawakened","fin","Near Mint","English","","","2025-06-08 10:39:25.900000","98","False","False",""
"2","2","Evolution Sage","war","Near Mint","English","","","2024-11-22 15:05:20.140000","159","False","True",""
"1","1","Evolution Sage","plst","Good (Lightly Played)","English","","","2025-03-26 18:13:25.433000","WAR-159","False","False",""
"1","1","Evolving Wilds","tdm","Near Mint","English","","","2025-07-26 09:18:22.063000","255","False","False","0.07"
"2","2","Evolving Wilds","fdn","Near Mint","English","","","2024-11-22 14:40:56.793000","262","False","False",""
"2","2","Evolving Wilds","eoc","Near Mint","English","","","2025-07-18 12:42:44.160000","158","False","False",""
"4","4","Evolving Wilds","fic","Near Mint","English","","","2025-05-16 12:21:48.280000","389","False","False",""
"1","1","Evolving Wilds","tdm","Near Mint","English","","","2025-05-06 15:17:00.747000","255","False","False","0.12"
"1","1","Evolving Wilds","drc","Near Mint","English","","","2025-02-07 23:56:56.013000","153","False","False",""
"1","1","Evolving Wilds","drc","Near Mint","English","","","2025-02-07 23:57:06.363000","154","False","False",""
"2","2","Evolving Wilds","fdn","Near Mint","English","","","2024-11-24 18:24:36.417000","262","False","False",""
"2","2","Evolving Wilds","dsc","Near Mint","English","","","2024-11-22 15:20:45.317000","274","False","False",""
"1","1","Evolving Wilds","blc","Near Mint","English","","","2024-11-22 15:16:07.337000","302","False","False",""
"1","1","Evolving Wilds","pip","Near Mint","English","","","2025-02-12 09:57:21.140000","263","False","False",""
"1","1","Evolving Wilds","lcc","Near Mint","English","","","2024-11-22 15:15:33.823000","328","False","False",""
"1","1","Evolving Wilds","who","Near Mint","English","","","2024-11-22 15:20:30.043000","275","False","False",""
"2","2","Evolving Wilds","ltc","Near Mint","English","","","2024-11-22 15:16:38.547000","306","False","False",""
"1","1","Evolving Wilds","40k","Near Mint","English","","","2024-11-22 15:16:41.393000","277","False","False",""
"2","2","Evolving Wilds","afr","Near Mint","English","","","2024-11-22 15:05:20.140000","256","False","True",""
"1","1","Evolving Wilds","bfz","Near Mint","English","","","2024-11-22 15:19:07.940000","236","False","True",""
"1","1","Evolving Wilds","m20","Near Mint","English","","","2024-11-22 15:18:38.753000","246","False","True",""
"1","1","Exalted Sunborn","eoe","Near Mint","English","","","2025-07-30 21:33:35.050000","15","False","False","15.44"
"1","1","Excalibur, Sword of Eden","acr","Near Mint","English","","","2025-03-31 14:21:49.867000","72","False","True",""
"1","1","Excise the Imperfect","moc","Near Mint","English","","","2024-11-22 15:24:24.040000","14","False","True",""
"2","2","Excise the Imperfect","moc","Near Mint","English","","","2024-11-22 15:05:20.140000","14","False","True",""
"1","1","Exdeath, Void Warlock // Neo Exdeath, Dimension's End","fin","Near Mint","English","","","2025-09-19 09:34:34.773000","220","False","False","0.10"
"1","1","Exemplar of Light","fdn","Near Mint","English","foil","","2024-11-24 19:39:48.927000","11","False","False",""
"1","1","Exemplar of Light","fdn","Near Mint","English","","","2024-11-24 19:39:48.927000","11","False","False",""
"2","2","Exosuit Savior","eoe","Near Mint","English","","","2025-07-30 21:33:35.050000","16","False","False","0.06"
"1","1","Exosuit Savior","eoe","Near Mint","English","foil","","2025-07-30 21:33:35.050000","16","False","False","0.12"
"1","1","Exosuit Savior","eoe","Near Mint","English","","","2025-07-26 09:56:55.443000","16","False","False","0.09"
"1","1","Exotic Orchard","lcc","Near Mint","English","","","2024-11-22 15:15:33.823000","329","False","False",""
"4","4","Exotic Orchard","who","Near Mint","English","","","2024-11-22 15:20:51.547000","276","False","False",""
"1","1","Exotic Orchard","ltc","Near Mint","English","","","2024-11-22 15:16:38.547000","307","False","False",""
"2","2","Exotic Orchard","onc","Near Mint","English","","","2025-02-12 10:24:22.953000","152","False","True",""
"1","1","Exotic Orchard","40k","Near Mint","English","","","2024-11-22 15:16:41.393000","278","False","False",""
"1","1","Exotic Orchard","clb","Near Mint","English","","","2024-11-22 15:20:48.350000","893","False","False",""
"1","1","Exotic Orchard","nec","Near Mint","English","","","2024-11-22 20:34:38.470000","168","False","False",""
"1","1","Exotic Orchard","voc","Near Mint","English","","","2024-11-22 15:18:30.103000","173","False","True",""
"1","1","Exotic Orchard","c21","Near Mint","English","","","2024-11-22 15:20:33.160000","288","False","False",""
"1","1","Exotic Orchard","cn2","Near Mint","English","foil","","2024-11-22 15:17:40.900000","219","False","True",""
"1","1","Exotic Orchard","c19","Near Mint","English","","","2024-11-22 15:18:38.753000","242","False","True",""
"1","1","Exotic Orchard","mkc","Near Mint","German","","","2024-11-22 15:16:12.420000","260","False","False",""
"1","1","Exotic Orchard","pip","Near Mint","English","","","2025-02-12 09:57:21.140000","264","False","False",""
"1","1","Exotic Orchard","blc","Near Mint","English","","","2024-11-22 15:16:07.337000","131","False","False",""
"2","2","Exotic Orchard","drc","Near Mint","English","","","2025-02-07 23:57:06.363000","155","False","False",""
"4","4","Exotic Orchard","fic","Near Mint","English","","","2025-05-16 12:21:48.280000","390","False","False",""
"1","1","Exotic Orchard","eoc","Near Mint","English","","","2025-07-18 12:42:44.160000","159","False","False",""
"1","1","Expedition Champion","znr","Near Mint","English","","","2024-11-24 19:39:48.927000","138","False","False",""
"1","1","Expedition Map","m3c","Near Mint","English","","","2025-03-31 14:21:49.867000","292","False","True",""
"1","1","Expedition Map","fdn","Near Mint","English","foil","","2024-11-24 18:24:36.417000","724","False","False",""
"1","1","Expedition Map","fdn","Near Mint","English","foil","","2024-11-22 14:40:56.793000","724","False","False",""
"1","1","Expedition Map","m3c","Near Mint","English","","","2024-11-22 15:17:16.627000","292","False","False",""
"2","2","Expel the Interlopers","woe","Near Mint","English","","","2024-11-22 15:05:20.140000","13","False","True",""
"1","1","Expel the Unworthy","mh3","Near Mint","English","","","2025-07-26 09:18:22.063000","25","False","False","0.05"
"1","1","Expendable Lackey","snc","Near Mint","English","","","2024-11-24 19:39:48.927000","43","False","False",""
"1","1","Experimental Augury","one","Good (Lightly Played)","English","","","2025-02-20 13:33:51.550000","49","False","False",""
"1","1","Experimental Augury","eoc","Near Mint","English","","","2025-07-18 12:42:44.160000","73","False","False",""
"1","1","Experimental Lab // Staff Room","dsc","Near Mint","English","","","2024-11-22 15:17:31.903000","33","False","False",""
"1","1","Expert-Level Safe","pip","Near Mint","English","","","2025-02-12 09:57:21.140000","133","False","False",""
"1","1","Exploration Broodship","eoc","Near Mint","English","","","2025-07-18 12:41:35.500000","14","False","False",""
"1","1","Explore","blc","Near Mint","English","","","2024-11-24 19:39:48.927000","216","False","False",""
"1","1","Explore","who","Near Mint","English","","","2024-11-22 15:16:16.183000","231","False","False",""
"1","1","Explorer's Scope","fic","Near Mint","English","","","2025-05-16 12:21:41.457000","344","False","False",""
"1","1","Explosive Vegetation","dsc","Near Mint","English","","","2024-11-22 15:17:31.903000","177","False","False",""
"1","1","Explosive Vegetation","drc","Near Mint","English","","","2025-02-07 23:57:06.363000","112","False","False",""
"1","1","Expose the Culprit","mkm","Near Mint","English","","","2025-09-19 09:34:34.773000","307","False","False","0.11"
"1","1","Expressive Iteration","stx","Near Mint","English","","","2025-02-12 10:24:29.073000","186","False","True",""
"1","1","Expressive Iteration","sld","Near Mint","English","","","2025-07-22 18:23:54.120000","2060","False","False",""
"2","2","Expropriate","cn2","Near Mint","English","","","2024-11-22 15:05:20.140000","30","False","True",""
"1","1","Exsanguinate","fdn","Near Mint","English","","","2024-11-22 14:40:56.793000","173","False","False",""
"1","1","Exsanguinate","fic","Near Mint","English","","","2025-05-16 12:21:37.797000","276","False","False",""
"1","1","Exsanguinate","fdn","Near Mint","English","","","2024-11-24 18:24:36.417000","173","False","False",""
"1","1","Exterminate!","who","Near Mint","English","","","2024-11-22 15:20:51.547000","68","False","False",""
"1","1","Exterminatus","40k","Near Mint","English","","","2024-11-22 15:16:41.393000","120","False","False",""
"1","1","Extinguisher Battleship","eoe","Near Mint","English","","","2025-07-30 21:33:35.050000","242","False","False","0.02"
"1","1","Extract from Darkness","clb","Near Mint","English","","","2024-11-22 15:20:48.350000","844","False","False",""
"1","1","Extract from Darkness","ltc","Near Mint","English","","","2024-11-22 15:19:33.827000","266","False","False",""
"1","1","Extravagant Replication","dsc","Near Mint","English","","","2024-11-22 15:20:45.317000","117","False","False",""
"1","1","Eye of Nidhogg","fic","Near Mint","English","","","2025-05-16 12:21:37.797000","44","False","False",""
"1","1","Eyeblight's Ending","2x2","Near Mint","English","","","2025-06-14 09:25:15.323000","75","False","False",""
"3","3","Ezekiel Sims, Spider-Totem","spm","Near Mint","English","","","2025-09-23 09:54:41.323000","100","False","False","0.10"
"1","1","Ezuri's Predation","dsc","Near Mint","English","","","2024-11-22 15:17:31.903000","178","False","False",""
"1","1","Ezuri's Predation","cmm","Near Mint","English","","","2024-11-22 15:18:49.960000","287","False","True",""
"1","1","Fabled Passage","eoc","Near Mint","English","","","2025-07-18 12:41:35.500000","60","False","False",""
"2","2","Fabled Passage","sld","Near Mint","English","","","2024-11-28 10:09:23.657000","1534","False","True",""
"1","1","Fabled Passage","pw21","Near Mint","English","foil","","2024-11-22 15:16:26.250000","4","False","True",""
"1","1","Fabled Passage","m21","Near Mint","English","","","2024-11-22 15:18:44.773000","246","False","True",""
"1","1","Fabled Passage","pw21","Near Mint","English","foil","","2024-11-22 15:16:48.233000","4","False","True",""
"1","1","Fabricate","m10","Near Mint","English","","","2024-11-22 15:18:44.773000","52","False","True",""
"1","1","Fabrication Module","kld","Near Mint","English","","","2025-01-16 19:40:38.033000","211","False","False",""
"1","1","Fabrication Module","kld","Near Mint","English","","","2025-02-12 11:20:40.577000","211","False","False","0.16"
"1","1","Fact or Fiction","clb","Near Mint","English","","","2024-11-22 15:20:48.350000","720","False","False",""
"1","1","Fact or Fiction","ltc","Near Mint","English","","","2024-11-22 15:19:33.827000","190","False","False",""
"1","1","Faebloom Trick","fdn","Near Mint","English","","","2024-11-22 14:40:56.793000","38","False","False",""
"1","1","Faebloom Trick","fdn","Near Mint","English","","","2024-11-24 18:24:36.417000","38","False","False",""
"3","3","Faerie Dreamthief","woe","Near Mint","English","","","2024-11-22 15:05:20.140000","89","False","True",""
"1","1","Faerie Dreamthief","woe","Near Mint","English","","","2024-11-22 15:04:24.730000","89","False","True",""
"1","1","Faerie Seer","mh1","Near Mint","English","foil","","2024-11-22 15:17:40.900000","51","False","True",""
"1","1","Faerie Vandal","znc","Near Mint","English","","","2024-11-24 19:39:48.927000","26","False","False",""
"1","1","Fain, the Broker","c21","Near Mint","English","","","2024-11-22 15:20:33.160000","40","False","False",""
"1","1","Faithful Pikemaster","j25","Near Mint","English","","","2024-11-24 19:39:48.927000","3","False","False",""
"1","1","Faithless Looting","inr","Near Mint","English","","","2025-05-06 15:17:00.747000","151","False","False","0.22"
"1","1","Faithless Looting","lcc","Near Mint","English","","","2024-11-22 15:15:33.823000","225","False","False",""
"1","1","Faithless Looting","ltc","Near Mint","English","","","2024-11-22 15:19:33.827000","215","False","False",""
"1","1","Faithless Looting","sta","Near Mint","English","foil","","2024-11-24 19:39:48.927000","38","False","False",""
"1","1","Faithless Looting","sta","Near Mint","English","","","2024-11-24 19:39:48.927000","38","False","False",""
"1","1","Fake Your Own Death","snc","Near Mint","English","","","2024-11-24 19:39:48.927000","79","False","False",""
"1","1","Fake Your Own Death","fdn","Near Mint","English","","","2024-11-24 19:39:48.927000","174","False","False",""
"1","1","Falkenrath Celebrants","vow","Near Mint","English","","","2024-11-24 19:39:48.927000","156","False","False",""
"1","1","Fall from Favor","cmr","Near Mint","English","","","2024-11-22 15:18:30.103000","68","False","True",""
"2","2","Faller's Faithful","eoe","Near Mint","English","","","2025-07-30 21:33:35.050000","100","False","False","0.20"
"1","1","Fanatic of Rhonas","mh3","Near Mint","English","","","2024-12-24 20:39:57.113000","152","False","False",""
"1","1","Fanatic of Rhonas","mh3","Near Mint","English","","","2024-11-22 15:18:49.960000","152","False","True",""
"1","1","Fanatic of Rhonas","mh3","Near Mint","English","","","2024-11-22 15:18:38.753000","458","False","True",""
"1","1","Fanatic of the Harrowing","dsk","Near Mint","English","","","2024-11-24 19:39:48.927000","96","False","False",""
"1","1","Fanatical Firebrand","fdn","Near Mint","English","","","2024-11-22 14:40:56.793000","195","False","False",""
"1","1","Fanatical Firebrand","fdn","Near Mint","English","","","2024-11-24 18:24:36.417000","195","False","False",""
"1","1","Fanatical Strength","mkm","Near Mint","English","foil","","2025-07-26 09:18:22.063000","159","False","False","0.08"
"1","1","Fanatical Strength","mkm","Near Mint","English","","","2025-07-26 09:18:22.063000","159","False","False","0.04"
